Actual Time,Run Time,Date Time,Temperature_MS8607,Temperature_DHT22,Humidity_MS8607,Humidity_DHT22,Pressure,Dust_PM10Standard,Dust_PM25Standard,Dust_PM100Standard,Dust_PM10Env, Dust_PM25Env,Dust_PM100Env,Dust_Particles03um,Dust_Particles05um,Dust_Particles10um,Dust_Particles25um,Dust_Particles50um,Dust_Particles100,VolatileOrganicCompounds_eCO2,VolatileOrganicCompounds_TVOC
1638830275.1891966,4931.252482175827,2021-12-06 15:37:55.189283,23.18,21.5,11.536163330078125,15.8,674.7901392519001,0,0,0,0,,0,105,27,0,0,0,0,400,14
1638830276.1611676,4932.224482297897,2021-12-06 15:37:56.161180,23.17,21.5,11.559051513671875,15.8,674.8576407663301,0,0,0,0,,0,105,27,0,0,0,0,400,11
1638830276.8771906,4932.940505504608,2021-12-06 15:37:56.877203,23.18,21.5,11.566680908203125,15.8,674.7901392519001,0,0,0,0,,0,135,37,0,0,0,0,400,13
1638830277.6001828,4933.663493394852,2021-12-06 15:37:57.600196,23.18,21.5,11.574310302734375,15.8,674.80513958844,0,0,0,0,,0,135,37,0,0,0,0,400,14
1638830278.569326,4934.63263964653,2021-12-06 15:37:58.569338,23.18,21.5,11.551422119140625,15.8,674.7826390836301,0,0,0,0,,0,120,32,0,0,0,0,400,20
1638830279.291091,4935.354405879974,2021-12-06 15:37:59.291104,23.19,21.5,11.520904541015625,15.8,674.7901392519001,0,0,0,0,,0,120,32,0,0,0,0,400,18
1638830280.0021915,4936.065505981445,2021-12-06 15:38:00.002205,23.18,21.4,11.467498779296875,15.9,674.7901392519001,0,0,0,0,,0,111,29,0,0,0,0,400,18
1638830280.9744673,4937.037780284882,2021-12-06 15:38:00.974481,23.17,21.4,11.429351806640625,15.9,674.7826390836301,0,0,0,0,,0,111,29,0,0,0,0,400,9
1638830281.6862805,4937.749591112137,2021-12-06 15:38:01.686294,23.18,21.4,11.421722412109375,15.9,674.8651409346,0,0,0,0,,0,111,29,0,0,0,0,400,16
1638830282.4017887,4938.465099573135,2021-12-06 15:38:02.401803,23.19,21.5,11.421722412109375,15.9,674.80513958844,0,0,0,0,,0,120,35,0,0,0,0,400,18
1638830283.375614,4939.4389271736145,2021-12-06 15:38:03.375626,23.18,21.5,11.406463623046875,15.9,674.8651409346,0,0,0,0,,0,120,35,0,0,0,0,400,13
1638830284.1098843,4940.173198699951,2021-12-06 15:38:04.109897,23.19,21.5,11.398834228515625,15.9,674.80513958844,0,0,0,0,,0,135,40,0,0,0,0,400,15
1638830284.8481307,4940.911445856094,2021-12-06 15:38:04.848144,23.2,21.5,11.375946044921875,15.9,674.82013992498,0,0,0,0,,0,150,45,0,0,0,0,400,15
1638830285.8363998,4941.899713754654,2021-12-06 15:38:05.836413,23.19,21.5,11.360687255859375,15.9,674.80513958844,0,0,0,0,,0,150,45,0,0,0,0,400,9
1638830286.5491047,4942.612419605255,2021-12-06 15:38:06.549117,23.2,21.5,11.337799072265625,15.9,674.80513958844,0,0,0,0,,0,150,45,0,0,0,0,400,15
1638830287.2655034,4943.328815698624,2021-12-06 15:38:07.265516,23.2,21.5,11.292022705078125,15.9,674.82013992498,0,0,0,0,,0,159,50,0,0,0,0,400,13
1638830288.2510166,4944.314327478409,2021-12-06 15:38:08.251030,23.18,21.5,11.261505126953125,15.9,674.8801412711401,0,0,0,0,,0,159,50,0,0,0,0,400,16
